Mês;Mês2;GR;N.PoscB;PoscB;Rul.Pos;Posc;N.ResB;Posc2;Cod1;CodG;6810/910;6810/911;Coef_Fre;RecDe;RecIz;Coluna1;Coluna2
200704;200704113;D;27;12;29;61;16;22;D,27,61;D,27,61,16;,;2007;18,5;27;;;
200707;200707011;D;17;9;29;61;16;22;D,17,61;D,17,61,16;,;2007;21,5;24;;;
200712;200712071;D;21;6;29;61;16;22;D,21,61;D,21,61,16;,;2007;24,5;21;;;
200731;200731069;D;19;4;29;61;16;22;D,19,61;D,19,61,16;,;2007;26,5;19;;;
210103;210103081;D;12;34;29;61;16;22;D,12,61;D,12,61,16;,;2101;-3,5;12;;;
201208;201208024;I;3;36;29;61;16;22;I,3,61;I,3,61,16;,;2012;-5,5;;23;;
201208;201208056;I;35;35;29;61;16;22;I,35,61;I,35,61,16;,;2012;-4,5;;24;;
200728;200728113;D;4;5;29;61;17;9;D,4,61;D,4,61,17;,;2007;25,5;33;;;
200625;200625036;I;22;29;29;61;17;9;I,22,61;I,22,61,17;,;2006;1,5;;17;;
201210;201210064;I;12;34;29;61;17;9;I,12,61;I,12,61,17;,;2012;-3,5;;12;;
201220;201220004;I;12;34;29;61;17;9;I,12,61;I,12,61,17;,;2012;-3,5;;12;;
201226;201226034;I;7;32;29;61;17;9;I,7,61;I,7,61,17;,;2012;-1,5;;14;;
200625;200625025;D;15;3;29;61;18;30;D,15,61;D,15,61,18;,;2006;27,5;10;;;
200707;200707039;D;27;12;29;61;18;30;D,27,61;D,27,61,18;,;2007;18,5;19;;;
200726;200726057;D;32;2;29;61;18;30;D,32,61;D,32,61,18;,;2007;28,5;9;;;
200802;200802059;D;19;4;29;61;18;30;D,19,61;D,19,61,18;,;2008;26,5;11;;;
201221;201221037;D;28;33;29;61;18;30;D,28,61;D,28,61,18;,;2012;-2,5;3;;;
210103;210103037;D;35;35;29;61;18;30;D,35,61;D,35,61,18;,;2101;-4,5;5;;;
200608;200608129;I;22;29;29;61;18;30;I,22,61;I,22,61,18;,;2006;1,5;;1;;
201209;201210038;I;12;34;29;61;18;30;I,12,61;I,12,61,18;,;2012;-3,5;;33;;
200601;200601045;D;19;4;29;61;19;4;D,19,61;D,19,61,19;,;2006;26,5;0;;;
200610;200610170;D;19;4;29;61;19;4;D,19,61;D,19,61,19;,;2006;26,5;0;;;
200623;200623109;D;0;1;29;61;19;4;D,0,61;D,0,61,19;,;2006;29,5;34;;;
200718;200718023;D;2;7;29;61;19;4;D,2,61;D,2,61,19;,;2007;23,5;3;;;
200601;200601044;I;9;28;29;61;19;4;I,9,61;I,9,61,19;,;2006;2,5;;13;;
200601;200601146;I;20;25;29;61;19;4;I,20,61;I,20,61,19;,;2006;5,5;;16;;
200616;200616082;I;9;28;29;61;19;4;I,9,61;I,9,61,19;,;2006;2,5;;13;;
200726;200726080;I;31;27;29;61;19;4;I,31,61;I,31,61,19;,;2007;3,5;;14;;
200614;200614080;I;9;28;29;61;20;25;I,9,61;I,9,61,20;,;2006;2,5;;34;;
200728;200728102;I;31;27;29;61;20;25;I,31,61;I,31,61,20;,;2007;3,5;;35;;
200602;200602124;D;32;2;29;61;21;6;D,32,61;D,32,61,21;,;2006;28,5;33;;;
200704;200704031;D;2;7;29;61;21;6;D,2,61;D,2,61,21;,;2007;23,5;1;;;
200606;200606035;I;14;26;29;61;21;6;I,14,61;I,14,61,21;,;2006;4,5;;17;;
200623;200623074;I;22;29;29;61;21;6;I,22,61;I,22,61,21;,;2006;1,5;;14;;
200610;200610120;D;32;2;29;61;22;29;D,32,61;D,32,61,22;,;2006;28,5;10;;;
200708;200708035;D;34;10;29;61;22;29;D,34,61;D,34,61,22;,;2007;20,5;18;;;
200726;200726067;D;17;9;29;61;22;29;D,17,61;D,17,61,22;,;2007;21,5;17;;;
201209;201209027;D;3;36;29;61;22;29;D,3,61;D,3,61,22;,;2012;-5,5;7;;;
201216;201216025;D;28;33;29;61;22;29;D,28,61;D,28,61,22;,;2012;-2,5;4;;;
210102;210102001;D;7;32;29;61;22;29;D,7,61;D,7,61,22;,;2101;-1,5;3;;;
200726;200726032;I;14;26;29;61;22;29;I,14,61;I,14,61,22;,;2007;4,5;;3;;
200608;200608050;D;19;4;29;61;23;18;D,19,61;D,19,61,23;,;2006;26,5;23;;;
200625;200625001;D;2;7;29;61;23;18;D,2,61;D,2,61,23;,;2006;23,5;26;;;
200725;200725065;D;19;4;29;61;23;18;D,19,61;D,19,61,23;,;2007;26,5;23;;;
200802;200802079;D;25;8;29;61;23;18;D,25,61;D,25,61,23;,;2008;22,5;27;;;
201102;201102079;D;12;34;29;61;23;18;D,12,61;D,12,61,23;,;2011;-3,5;16;;;
200622;200622018;I;20;25;29;61;23;18;I,20,61;I,20,61,23;,;2006;5,5;;30;;
200625;200625058;I;31;27;29;61;23;18;I,31,61;I,31,61,23;,;2006;3,5;;28;;
210105;210105040;I;28;33;29;61;23;18;I,28,61;I,28,61,23;,;2101;-2,5;;22;;
210106;210106086;I;12;34;29;61;23;18;I,12,61;I,12,61,23;,;2101;-3,5;;21;;
200703;200703033;D;34;10;29;61;24;21;D,34,61;D,34,61,24;,;2007;20,5;26;;;
200624;200624004;I;9;28;29;61;24;21;I,9,61;I,9,61,24;,;2006;2,5;;30;;
201204;201204040;I;35;35;29;61;24;21;I,35,61;I,35,61,24;,;2012;-4,5;;23;;
201216;201216058;I;26;37;29;61;24;21;I,26,61;I,26,61,24;,;2012;-6,5;;21;;
200604;200604058;D;25;8;29;61;25;8;D,25,61;D,25,61,25;,;2006;22,5;0;;;
201030;201030009;D;12;34;29;61;25;8;D,12,61;D,12,61,25;,;2010;-3,5;26;;;
201229;201229027;D;3;36;29;61;25;8;D,3,61;D,3,61,25;,;2012;-5,5;28;;;
200702;200702142;I;10;19;29;61;25;8;I,10,61;I,10,61,25;,;2007;11,5;;26;;
200707;200707060;I;33;23;29;61;25;8;I,33,61;I,33,61,25;,;2007;7,5;;22;;
200708;200708028;I;16;22;29;61;25;8;I,16,61;I,16,61,25;,;2007;8,5;;23;;
200712;200712005;D;19;4;29;61;26;37;D,19,61;D,19,61,26;,;2007;26,5;4;;;
200712;200712005;D;25;8;29;61;26;37;D,25,61;D,25,61,26;,;2007;22,5;8;;;
200717;200717061;D;21;6;29;61;26;37;D,21,61;D,21,61,26;,;2007;24,5;6;;;
200610;200610039;I;22;29;29;61;26;37;I,22,61;I,22,61,26;,;2006;1,5;;8;;
201211;201211041;D;12;34;29;61;27;12;D,12,61;D,12,61,27;,;2012;-3,5;22;;;
200709;200709024;I;1;24;29;61;27;12;I,1,61;I,1,61,27;,;2007;6,5;;25;;
200728;200728023;D;17;9;29;61;28;33;D,17,61;D,17,61,28;,;2007;21,5;13;;;
200626;200626046;I;31;27;29;61;28;33;I,31,61;I,31,61,28;,;2006;3,5;;6;;
200702;200702068;I;14;26;29;61;28;33;I,14,61;I,14,61,28;,;2007;4,5;;7;;
200806;200806006;I;1;24;29;61;28;33;I,1,61;I,1,61,28;,;2008;6,5;;9;;
201209;201210024;I;7;32;29;61;28;33;I,7,61;I,7,61,28;,;2012;-1,5;;1;;
200706;200706017;D;21;6;29;61;29;31;D,21,61;D,21,61,29;,;2007;24,5;12;;;
200730;200730061;D;4;5;29;61;29;31;D,4,61;D,4,61,29;,;2007;25,5;11;;;
200708;200708050;I;16;22;29;61;29;31;I,16,61;I,16,61,29;,;2007;8,5;;9;;
200607;200607094;D;32;2;29;61;30;16;D,32,61;D,32,61,30;,;2006;28,5;23;;;
200706;200706058;I;33;23;29;61;30;16;I,33,61;I,33,61,30;,;2007;7,5;;30;;
200723;200723092;I;31;27;29;61;30;16;I,31,61;I,31,61,30;,;2007;3,5;;26;;
200802;200802126;I;31;27;29;61;30;16;I,31,61;I,31,61,30;,;2008;3,5;;26;;
201226;201226040;I;12;34;29;61;30;16;I,12,61;I,12,61,30;,;2012;-3,5;;19;;
201226;201226072;I;35;35;29;61;30;16;I,35,61;I,35,61,30;,;2012;-4,5;;18;;
200717;200717017;D;2;7;29;61;31;27;D,2,61;D,2,61,31;,;2007;23,5;17;;;
201222;201222061;D;3;36;29;61;31;27;D,3,61;D,3,61,31;,;2012;-5,5;9;;;
201210;201210080;I;35;35;29;61;31;27;I,35,61;I,35,61,31;,;2012;-4,5;;29;;
200627;200627079;D;19;4;29;61;32;2;D,19,61;D,19,61,32;,;2006;26,5;2;;;
200712;200712099;D;21;6;29;61;32;2;D,21,61;D,21,61,32;,;2007;24,5;4;;;
200802;200802085;D;4;5;29;61;32;2;D,4,61;D,4,61,32;,;2008;25,5;3;;;
200602;200602123;I;22;29;29;61;32;2;I,22,61;I,22,61,32;,;2006;1,5;;10;;
200704;200704006;I;33;23;29;61;32;2;I,33,61;I,33,61,32;,;2007;7,5;;16;;
200624;200624027;D;19;4;29;61;33;23;D,19,61;D,19,61,33;,;2006;26,5;18;;;
200723;200723030;I;22;29;29;61;33;23;I,22,61;I,22,61,33;,;2007;1,5;;31;;
200606;200606008;D;4;5;29;61;34;10;D,4,61;D,4,61,34;,;2006;25,5;32;;;
200610;200610160;D;32;2;29;61;34;10;D,32,61;D,32,61,34;,;2006;28,5;29;;;
200617;200617017;D;32;2;29;61;34;10;D,32,61;D,32,61,34;,;2006;28,5;29;;;
200705;200705095;D;21;6;29;61;34;10;D,21,61;D,21,61,34;,;2007;24,5;33;;;
200717;200717063;D;4;5;29;61;34;10;D,4,61;D,4,61,34;,;2007;25,5;32;;;
200720;200720053;D;21;6;29;61;34;10;D,21,61;D,21,61,34;,;2007;24,5;33;;;
201210;201210073;D;35;35;29;61;34;10;D,35,61;D,35,61,34;,;2012;-4,5;25;;;
200601;200601054;I;22;29;29;61;34;10;I,22,61;I,22,61,34;,;2006;1,5;;18;;
200604;200604002;D;15;3;29;61;35;35;D,15,61;D,15,61,35;,;2006;27,5;5;;;
200705;200705105;D;2;7;29;61;35;35;D,2,61;D,2,61,35;,;2007;23,5;9;;;
200708;200708029;D;25;8;29;61;35;35;D,25,61;D,25,61,35;,;2007;22,5;10;;;
200712;200712013;D;25;8;29;61;35;35;D,25,61;D,25,61,35;,;2007;22,5;10;;;
200730;200730055;D;15;3;29;61;35;35;D,15,61;D,15,61,35;,;2007;27,5;5;;;
210107;210107009;D;12;34;29;61;35;35;D,12,61;D,12,61,35;,;2101;-3,5;36;1;;
210105;210105025;D;26;37;29;61;36;14;D,26,61;D,26,61,36;,;2101;-6,5;23;;;
200720;200720037;D;19;4;29,7;62;0;1;D,19,62;D,19,62,0;,;2007;27;3;;;
200721;200721059;D;2;7;29,7;62;0;1;D,2,62;D,2,62,0;,;2007;24;6;;;
200730;200730021;D;4;5;29,7;62;0;1;D,4,62;D,4,62,0;,;2007;26;4;;;
200728;200728069;D;19;4;29,7;62;2;7;D,19,62;D,19,62,2;,;2007;27;34;;;
200731;200731057;D;19;4;29,7;62;2;7;D,19,62;D,19,62,2;,;2007;27;34;;;
201207;201207030;I;3;36;29,7;62;2;7;I,3,62;I,3,62,2;,;2012;-5;;8;;
200609;200609142;D;26;37;29,7;62;3;36;D,26,62;D,26,62,3;,;2006;-6;1;;;
200702;200702003;D;17;9;29,7;62;3;36;D,17,62;D,17,62,3;,;2007;22;10;;;
200611;200611131;I;29;31;29,7;62;4;5;I,29,62;I,29,62,4;,;2006;0;;11;;
200613;200613126;I;31;27;29,7;62;4;5;I,31,62;I,31,62,4;,;2006;4;;15;;
201206;201206086;I;12;34;29,7;62;4;5;I,12,62;I,12,62,4;,;2012;-3;;8;;
201220;201220086;I;26;37;29,7;62;4;5;I,26,62;I,26,62,4;,;2012;-6;;5;;
201229;201229056;I;26;37;29,7;62;4;5;I,26,62;I,26,62,4;,;2012;-6;;5;;
200722;200722035;D;4;5;29,7;62;7;32;D,4,62;D,4,62,7;,;2007;26;10;;;
201210;201210069;D;35;35;29,7;62;7;32;D,35,62;D,35,62,7;,;2012;-4;3;;;
200728;200728017;D;2;7;29,7;62;9;28;D,2,62;D,2,62,9;,;2007;24;16;;;
201215;201215078;I;12;34;29,7;62;9;28;I,12,62;I,12,62,9;,;2012;-3;;31;;
201227;201227097;D;28;;29,7;62;10;19;D,28,62;D,28,62,10;,;2012;31;18;;;
200611;200611109;I;18;30;29,7;62;10;19;I,18,62;I,18,62,10;,;2006;1;;26;;
200625;200625037;D;17;9;29,7;62;11;15;D,17,62;D,17,62,11;,;2006;22;31;;;
200606;200606129;I;22;29;29,7;62;12;34;I,22,62;I,22,62,12;,;2006;2;;5;;
200612;200612083;I;7;32;29,7;62;12;34;I,7,62;I,7,62,12;,;2006;-1;;2;;
200728;200728045;D;19;4;29,7;62;13;13;D,19,62;D,19,62,13;,;2007;27;28;;;
200626;200626012;I;22;29;29,7;62;15;3;I,22,62;I,22,62,15;,;2006;2;;11;;
200612;200612052;D;26;37;29,7;62;16;22;D,26,62;D,26,62,16;,;2006;-6;15;;;
200616;200616065;D;19;4;29,7;62;16;22;D,19,62;D,19,62,16;,;2006;27;19;;;
201204;201204006;I;3;36;29,7;62;16;22;I,3,62;I,3,62,16;,;2012;-5;;23;;
200608;200608133;I;18;30;29,7;62;17;9;I,18,62;I,18,62,17;,;2006;1;;16;;
200622;200622012;I;9;28;29,7;62;17;9;I,9,62;I,9,62,17;,;2006;3;;18;;
201029;201029006;I;28;33;29,7;62;17;9;I,28,62;I,28,62,17;,;2010;-2;;13;;
210107;210107069;D;28;33;29,7;62;17;9;D,28,62;D,28,62,17;,;2101;-2;24;13;;
200613;200613111;D;4;5;29,7;62;18;30;D,4,62;D,4,62,18;,;2006;26;12;;;
200718;200718009;D;2;7;29,7;62;19;4;D,2,62;D,2,62,19;,;2007;24;3;;;
200704;200704094;I;1;24;29,7;62;19;4;I,1,62;I,1,62,19;,;2007;7;;17;;
200717;200717074;I;20;25;29,7;62;19;4;I,20,62;I,20,62,19;,;2007;6;;16;;
200707;200707012;I;16;22;29,7;62;21;6;I,16,62;I,16,62,21;,;2007;9;;21;;
200614;200614027;D;4;5;29,7;62;22;29;D,4,62;D,4,62,22;,;2006;26;13;;;
200726;200726075;D;15;3;29,7;62;22;29;D,15,62;D,15,62,22;,;2007;28;11;;;
200609;200609060;D;4;5;29,7;62;23;18;D,4,62;D,4,62,23;,;2006;26;24;;;
200626;200626015;D;15;3;29,7;62;24;21;D,15,62;D,15,62,24;,;2006;28;19;;;
210102;210102050;I;3;36;29,7;62;25;8;I,3,62;I,3,62,25;,;2101;-5;;9;;
200603;200603106;D;0;1;29,7;62;27;12;D,0,62;D,0,62,27;,;2006;30;26;;;
200730;200730105;D;19;4;29,7;62;27;12;D,19,62;D,19,62,27;,;2007;27;29;;;
201216;201216063;D;26;37;29,7;62;27;12;D,26,62;D,26,62,27;,;2012;-6;25;;;
200618;200618004;I;29;31;29,7;62;27;12;I,29,62;I,29,62,27;,;2006;0;;18;;
201202;201202028;I;3;36;29,7;62;27;12;I,3,62;I,3,62,27;,;2012;-5;;13;;
200614;200614002;I;20;25;29,7;62;28;33;I,20,62;I,20,62,28;,;2006;6;;8;;
200705;200705108;I;16;22;29,7;62;28;33;I,16,62;I,16,62,28;,;2007;9;;11;;
201206;201206108;I;26;37;29,7;62;29;31;I,26,62;I,26,62,29;,;2012;-6;;31;;
200707;200707123;D;25;8;29,7;62;30;16;D,25,62;D,25,62,30;,;2007;23;29;;;
201227;201227087;D;3;;29,7;62;31;27;D,3,62;D,3,62,31;,;2012;31;10;;;
200613;200613047;D;15;3;29,7;62;32;2;D,15,62;D,15,62,32;,;2006;28;1;;;
200623;200623013;D;25;8;29,7;62;32;2;D,25,62;D,25,62,32;,;2006;23;6;;;
200610;200610119;I;22;29;29,7;62;32;2;I,22,62;I,22,62,32;,;2006;2;;10;;
200728;200728056;I;31;27;29,7;62;32;2;I,31,62;I,31,62,32;,;2007;4;;12;;
200704;200704005;D;2;7;29,7;62;33;23;D,2,62;D,2,62,33;,;2007;24;21;;;
201227;201227057;D;3;;29,7;62;34;10;D,3,62;D,3,62,34;,;2012;31;27;;;
200723;200723120;I;22;29;29,7;62;34;10;I,22,62;I,22,62,34;,;2007;2;;18;;
201202;201202088;I;35;35;29,7;62;35;35;I,35,62;I,35,62,35;,;2012;-4;;0;;
200704;200704044;I;20;25;29,7;62;36;14;I,20,62;I,20,62,36;,;2007;6;;26;;
200613;200613071;D;26;37;7;63;0;1;D,26,63;D,26,63,0;,;2006;-5,5;36;;;
200806;200806053;D;27;12;7;63;0;1;D,27,63;D,27,63,0;,;2008;19,5;11;;;
201221;201221049;D;12;34;7;63;0;1;D,12,63;D,12,63,0;,;2012;-2,5;33;;;
200707;200707120;I;33;23;7;63;0;1;I,33,63;I,33,63,0;,;2007;8,5;;15;;
200712;200712052;I;20;25;7;63;0;1;I,20,63;I,20,63,0;,;2007;6,5;;13;;
201209;201210044;I;3;36;7;63;0;1;I,3,63;I,3,63,0;,;2012;-4,5;;2;;
200703;200703133;D;4;5;7;63;1;24;D,4,63;D,4,63,1;,;2007;26,5;18;;;
200707;200707095;D;34;10;7;63;1;24;D,34,63;D,34,63,1;,;2007;21,5;23;;;
200712;200712065;D;34;10;7;63;1;24;D,34,63;D,34,63,1;,;2007;21,5;23;;;
200802;200802081;D;2;7;7;63;1;24;D,2,63;D,2,63,1;,;2008;24,5;20;;;
200806;200806005;D;17;9;7;63;1;24;D,17,63;D,17,63,1;,;2008;22,5;22;;;
200723;200723046;I;18;30;7;63;1;24;I,18,63;I,18,63,1;,;2007;1,5;;31;;
201029;201029026;I;0;1;7;63;1;24;I,0,63;I,0,63,1;,;2010;30,5;;23;;
201221;201221014;I;26;37;7;63;1;24;I,26,63;I,26,63,1;,;2012;-5,5;;24;;
200607;200607080;D;0;1;7;63;2;7;D,0,63;D,0,63,2;,;2006;30,5;31;;;
200614;200614091;D;19;4;7;63;2;7;D,19,63;D,19,63,2;,;2006;27,5;34;;;
200617;200617014;I;22;29;7;63;2;7;I,22,63;I,22,63,2;,;2006;2,5;;15;;
201222;201222006;I;0;1;7;63;2;7;I,0,63;I,0,63,2;,;2012;30,5;;6;;
200802;200802101;D;21;6;7;63;3;36;D,21,63;D,21,63,3;,;2008;25,5;7;;;
201206;201206067;D;26;37;7;63;3;36;D,26,63;D,26,63,3;,;2012;-5,5;1;;;
201217;201217007;D;35;35;7;63;3;36;D,35,63;D,35,63,3;,;2012;-3,5;36;;;
201220;201220031;D;35;35;7;63;3;36;D,35,63;D,35,63,3;,;2012;-3,5;36;;;
200703;200703079;D;17;9;7;63;4;5;D,17,63;D,17,63,4;,;2007;22,5;4;;;
201222;201222079;D;12;34;7;63;4;5;D,12,63;D,12,63,4;,;2012;-2,5;29;;;
200613;200613112;I;18;30;7;63;4;5;I,18,63;I,18,63,4;,;2006;1,5;;12;;
200726;200726092;I;9;28;7;63;4;5;I,9,63;I,9,63,4;,;2007;3,5;;14;;
200730;200730020;I;31;27;7;63;4;5;I,31,63;I,31,63,4;,;2007;4,5;;15;;
201223;201223064;I;0;1;7;63;4;5;I,0,63;I,0,63,4;,;2012;30,5;;4;;
200626;200626033;D;19;4;7;63;5;20;D,19,63;D,19,63,5;,;2006;27,5;21;;;
200710;200710099;D;6;11;7;63;5;20;D,6,63;D,6,63,5;,;2007;20,5;28;;;
200710;200710109;D;27;12;7;63;5;20;D,27,63;D,27,63,5;,;2007;19,5;29;;;
200721;200721039;D;2;7;7;63;5;20;D,2,63;D,2,63,5;,;2007;24,5;24;;;
200722;200722007;D;21;6;7;63;5;20;D,21,63;D,21,63,5;,;2007;25,5;23;;;
201028;201028039;D;28;33;7;63;5;20;D,28,63;D,28,63,5;,;2010;-1,5;13;;;
200618;200618058;I;9;28;7;63;5;20;I,9,63;I,9,63,5;,;2006;3,5;;29;;
200623;200623096;I;18;30;7;63;5;20;I,18,63;I,18,63,5;,;2006;1,5;;27;;
200717;200717044;I;31;27;7;63;5;20;I,31,63;I,31,63,5;,;2007;4,5;;30;;
201216;201216020;I;35;35;7;63;5;20;I,35,63;I,35,63,5;,;2012;-3,5;;22;;
200802;200802045;D;21;6;7;63;6;11;D,21,63;D,21,63,6;,;2008;25,5;32;;;
201217;201217065;D;12;34;7;63;6;11;D,12,63;D,12,63,6;,;2012;-2,5;23;;;
200604;200604111;I;18;30;7;63;6;11;I,18,63;I,18,63,6;,;2006;1,5;;18;;
200609;200609113;I;18;30;7;63;6;11;I,18,63;I,18,63,6;,;2006;1,5;;18;;
200623;200623022;I;14;26;7;63;6;11;I,14,63;I,14,63,6;,;2006;5,5;;22;;
200603;200603042;D;4;5;7;63;7;32;D,4,63;D,4,63,7;,;2006;26,5;10;;;
200604;200604118;D;0;1;7;63;7;32;D,0,63;D,0,63,7;,;2006;30,5;6;;;
200605;200605092;D;15;3;7;63;7;32;D,15,63;D,15,63,7;,;2006;28,5;8;;;
200622;200622014;I;22;29;7;63;7;32;I,22,63;I,22,63,7;,;2006;2,5;;3;;
200712;200712068;I;29;31;7;63;7;32;I,29,63;I,29,63,7;,;2007;0,5;;1;;
200712;200712096;I;1;24;7;63;7;32;I,1,63;I,1,63,7;,;2007;7,5;;8;;
200616;200616083;D;19;4;7;63;8;17;D,19,63;D,19,63,8;,;2006;27,5;24;;;
200625;200625147;D;19;4;7;63;8;17;D,19,63;D,19,63,8;,;2006;27,5;24;;;
200718;200718019;D;14;26;7;63;8;17;D,14,63;D,14,63,8;,;2007;5,5;9;;;
201211;201211036;I;12;34;7;63;8;17;I,12,63;I,12,63,8;,;2012;-2,5;;20;;
201217;201217053;D;12;34;7;63;9;28;D,12,63;D,12,63,9;,;2012;-2,5;6;;;
201218;201218020;I;0;1;7;63;9;28;I,0,63;I,0,63,9;,;2012;30,5;;27;;
201220;201220022;I;26;37;7;63;9;28;I,26,63;I,26,63,9;,;2012;-5,5;;28;;
200626;200626007;D;15;3;7;63;10;19;D,15,63;D,15,63,10;,;2006;28,5;21;;;
200702;200702141;D;17;9;7;63;10;19;D,17,63;D,17,63,10;,;2007;22,5;27;;;
200703;200703142;I;31;27;7;63;10;19;I,31,63;I,31,63,10;,;2007;4,5;;29;;
200705;200705022;I;1;24;7;63;10;19;I,1,63;I,1,63,10;,;2007;7,5;;32;;
200710;200710036;I;20;25;7;63;10;19;I,20,63;I,20,63,10;,;2007;6,5;;31;;
200717;200717021;D;17;9;7;63;11;15;D,17,63;D,17,63,11;,;2007;22,5;31;;;
200806;200806035;D;25;8;7;63;11;15;D,25,63;D,25,63,11;,;2008;23,5;30;;;
201203;201203111;D;28;33;7;63;11;15;D,28,63;D,28,63,11;,;2012;-1,5;18;;;
201229;201229058;I;0;1;7;63;11;15;I,0,63;I,0,63,11;,;2012;30,5;;14;;
210103;210103078;I;26;37;7;63;11;15;I,26,63;I,26,63,11;,;2101;-5,5;;15;;
200712;200712027;D;27;12;7;63;12;34;D,27,63;D,27,63,12;,;2007;19,5;15;;;
201204;201204035;D;26;37;7;63;12;34;D,26,63;D,26,63,12;,;2012;-5,5;3;;;
200624;200624124;I;22;29;7;63;12;34;I,22,63;I,22,63,12;,;2006;2,5;;5;;
200802;200802124;I;22;29;7;63;12;34;I,22,63;I,22,63,12;,;2008;2,5;;5;;
201213;201213077;D;3;36;7;63;13;13;D,3,63;D,3,63,13;,;2012;-4,5;23;;;
210103;210103095;D;28;33;7;63;13;13;D,28,63;D,28,63,13;,;2101;-1,5;20;;;
200617;200617004;I;14;26;7;63;13;13;I,14,63;I,14,63,13;,;2006;5,5;;24;;
200630;200630025;D;6;11;7;63;15;3;D,6,63;D,6,63,15;,;2006;20,5;8;;;
200729;200729095;D;4;5;7;63;15;3;D,4,63;D,4,63,15;,;2007;26,5;2;;;
201203;201203113;D;12;34;7;63;15;3;D,12,63;D,12,63,15;,;2012;-2,5;31;;;
200604;200604089;I;29;31;7;63;15;3;I,29,63;I,29,63,15;,;2006;0,5;;9;;
200709;200709058;I;33;23;7;63;15;3;I,33,63;I,33,63,15;,;2007;8,5;;17;;
200603;200603046;D;19;4;7;63;16;22;D,19,63;D,19,63,16;,;2006;27,5;19;;;
200708;200708027;D;17;9;7;63;16;22;D,17,63;D,17,63,16;,;2007;22,5;24;;;
201220;201220049;D;35;35;7;63;16;22;D,35,63;D,35,63,16;,;2012;-3,5;13;;;
210103;210103069;D;12;34;7;63;16;22;D,12,63;D,12,63,16;,;2101;-2,5;12;;;
200728;200728018;I;9;28;7;63;16;22;I,9,63;I,9,63,16;,;2007;3,5;;31;;
201221;201221058;I;35;35;7;63;16;22;I,35,63;I,35,63,16;,;2012;-3,5;;24;;
200721;200721089;D;25;8;7;63;17;9;D,25,63;D,25,63,17;,;2007;23,5;36;;;
200627;200627046;I;29;31;7;63;17;9;I,29,63;I,29,63,17;,;2006;0,5;;15;;
201216;201216010;I;28;33;7;63;17;9;I,28,63;I,28,63,17;,;2012;-1,5;;13;;
201228;201228039;D;3;36;7;63;18;18;D,3,63;D,3,63,18;,;2012;-4,5;18;;;
200706;200706044;I;1;24;7;63;18;30;I,1,63;I,1,63,18;,;2007;7,5;;6;;
200708;200708042;I;33;23;7;63;18;30;I,33,63;I,33,63,18;,;2007;8,5;;7;;
200711;200711040;I;22;29;7;63;18;30;I,22,63;I,22,63,18;,;2007;2,5;;1;;
201206;201206078;I;3;36;7;63;18;30;I,3,63;I,3,63,18;,;2012;-4,5;;31;;
200704;200704023;D;4;5;7;63;19;4;D,4,63;D,4,63,19;,;2007;26,5;1;;;
200721;200721023;D;2;7;7;63;19;4;D,2,63;D,2,63,19;,;2007;24,5;3;;;
210106;210106105;D;3;36;7;63;19;4;D,3,63;D,3,63,19;,;2101;-4,5;32;;;
200603;200603103;I;22;29;7;63;19;4;I,22,63;I,22,63,19;,;2006;2,5;;12;;
200623;200623122;I;29;31;7;63;19;4;I,29,63;I,29,63,19;,;2006;0,5;;10;;
200728;200728044;I;22;29;7;63;19;4;I,22,63;I,22,63,19;,;2007;2,5;;12;;
201220;201220014;I;12;34;7;63;19;4;I,12,63;I,12,63,19;,;2012;-2,5;;7;;
201227;201227046;I;0;;7;63;19;4;I,0,63;I,0,63,19;,;2012;31,5;;4;;
200703;200703071;D;6;11;7;63;20;25;D,6,63;D,6,63,20;,;2007;20,5;23;;;
201203;201203077;D;3;36;7;63;20;25;D,3,63;D,3,63,20;,;2012;-4,5;11;;;
200608;200608048;D;21;6;7;63;21;6;D,21,63;D,21,63,21;,;2006;25,5;0;;;
200625;200625101;D;19;4;7;63;21;6;D,19,63;D,19,63,21;,;2006;27,5;35;;;
200722;200722078;I;14;26;7;63;21;6;I,14,63;I,14,63,21;,;2007;5,5;;17;;
200726;200726008;I;31;27;7;63;21;6;I,31,63;I,31,63,21;,;2007;4,5;;16;;
200729;200729112;I;14;26;7;63;21;6;I,14,63;I,14,63,21;,;2007;5,5;;17;;
201222;201222044;I;0;1;7;63;21;6;I,0,63;I,0,63,21;,;2012;30,5;;5;;
200706;200706053;D;36;14;7;63;22;29;D,36,63;D,36,63,22;,;2007;17,5;22;;;
200802;200802023;D;21;6;7;63;22;29;D,21,63;D,21,63,22;,;2008;25,5;14;;;
200602;200602049;I;22;29;7;63;22;29;I,22,63;I,22,63,22;,;2006;2,5;;0;;
210102;210102104;I;3;36;7;63;22;29;I,3,63;I,3,63,22;,;2101;-4,5;;30;;
200709;200709031;D;34;10;7;63;23;18;D,34,63;D,34,63,23;,;2007;21,5;29;;;
200718;200718007;D;27;12;7;63;23;18;D,27,63;D,27,63,23;,;2007;19,5;31;;;
200726;200726111;D;19;4;7;63;23;18;D,19,63;D,19,63,23;,;2007;27,5;23;;;
200611;200611045;I;29;31;7;63;23;18;I,29,63;I,29,63,23;,;2006;0,5;;24;;
200705;200705068;I;14;26;7;63;23;18;I,14,63;I,14,63,23;,;2007;5,5;;29;;
